date;country;country_full;consumption;income;deflator;deflator_2;deflator_3;consumption_r;pib_r
2022Q2;FI;Finland;27413,6;63378;112,1334391;97,44472664;1,026222798;28132,46129;69173,6
2022Q3;FI;Finland;27227,7;66956;114,0715422;99,12895147;1,008787025;27466,95047;67634,1
2022Q4;FI;Finland;27493;70822;115,0738916;100;1;27493;71411
2000Q1;EE;Estonia;1191;1388;73,62008734;62,23111981;1,606913074;1913,833471;2239,4
2000Q2;EE;Estonia;1257,2;1540;74,01336425;62,5635571;1,598374591;2009,476536;2521,1
2000Q3;EE;Estonia;1215,4;1467;74,59112749;63,05194084;1,585994002;1927,61711;2442,7
2000Q4;EE;Estonia;1343,7;1643;75,54217994;63,85586625;1,566026833;2104,270256;2600,5
2001Q1;EE;Estonia;1256,4;1526;76,42015739;64,5980213;1,548035032;1944,951215;2436,1
2001Q2;EE;Estonia;1324,7;1766;76,99034862;65,08000442;1,536570271;2035,494638;2756,9
2001Q3;EE;Estonia;1307;1691;77,87992655;65,83196536;1,519018906;1985,35771;2663,9
2001Q4;EE;Estonia;1453,3;1785;78,71455213;66,53747505;1,502912455;2184,182671;2803,7
2002Q1;EE;Estonia;1345,6;1679;79,55799148;67,25043502;1,486979229;2000,87925;2625
2002Q2;EE;Estonia;1456,1;1948;80,38552934;67,94995345;1,471671354;2142,900659;2968,5
2002Q3;EE;Estonia;1491,1;1928;81,07754379;68,53491383;1,459110319;2175,679397;2882
2002Q4;EE;Estonia;1548,6;1982;81,6539222;69,02212696;1,448810757;2243,628338;2991,9
2003Q1;EE;Estonia;1449,8;1935;82,44993783;69,69499963;1,434823166;2080,206626;2884,6
2003Q2;EE;Estonia;1617,3;2167;83,6582667;70,716401;1,414099114;2287,022497;3162,6
2003Q3;EE;Estonia;1646,6;2084;84,2467195;71,21382064;1,404221808;2312,19163;3090,7
2003Q4;EE;Estonia;1692,9;2172;85,01086153;71,85975052;1,391599599;2355,838961;3195,8
2004Q1;EE;Estonia;1613,2;2213;85,97884573;72,67798835;1,375932415;2219,654171;3174,4
2004Q2;EE;Estonia;1716,4;2316;86,43484016;73,06344081;1,368673565;2349,191307;3279,9
2004Q3;EE;Estonia;1717,6;2464;87,30545495;73,7993722;1,355025077;2327,391072;3384,3
2004Q4;EE;Estonia;1885,9;2384;88,65731598;74,94210144;1,334363436;2516,476005;3437,9
2005Q1;EE;Estonia;1731,4;2385;89,16749301;75,37335449;1,326728798;2297,098241;3359,8
2005Q2;EE;Estonia;1872,1;2768;90,19783125;76,24430025;1,311573451;2455,396658;3736,9
2005Q3;EE;Estonia;1902,2;2816;91,07451685;76,9853633;1,298948212;2470,859289;3781,2
2005Q4;EE;Estonia;2110,6;2964;92,21545504;77,94979928;1,28287694;2707,64007;3913,5
2006Q1;EE;Estonia;1972,3;2845;92,85145739;78,48741258;1,27408965;2512,887016;3851,4
2006Q2;EE;Estonia;2128,7;3209;93,99017408;79,44997073;1,258653705;2679,296141;4230,8
2006Q3;EE;Estonia;2171,3;3364;94,7651893;80,10509172;1,248360096;2710,564277;4370,4
2006Q4;EE;Estonia;2330,2;3496;95,48853611;80,71653738;1,238903492;2886,892916;4563,9
2007Q1;EE;Estonia;2244,8;3406;96,8226811;81,84429123;1,221832317;2742,769186;4530,9
2007Q2;EE;Estonia;2336,9;3904;97,25175762;82,20698995;1,216441571;2842,702307;5009,8
2007Q3;EE;Estonia;2289,5;3918;97,24067456;82,19762143;1,216580216;2785,360404;5102,7
2007Q4;EE;Estonia;2455,2;4177;98,68550638;83,41893894;1,198768544;2943,21653;5251
2008Q1;EE;Estonia;2238,8;3542;99,39058452;84,01494207;1,190264464;2664,764082;4641,6
2008Q2;EE;Estonia;2306,8;4150;99,74986903;84,31864557;1,185977305;2735,812446;5234,1
2008Q3;EE;Estonia;2161,2;4093;99,38548281;84,0106296;1,190325563;2572,531607;5044,7
2008Q4;EE;Estonia;2181,4;4041;100,2970965;84,78121741;1,179506535;2572,975556;4797,1
2009Q1;EE;Estonia;2043,4;3356;100,6397325;85,07084784;1,175490812;2401,997925;4059,8
2009Q2;EE;Estonia;1927,9;3433;99,88377888;84,43183967;1,184387316;2283,380307;4272,9
2009Q3;EE;Estonia;1771,7;3399;99,50138515;84,10860193;1,188939035;2106,443288;4127,9
2009Q4;EE;Estonia;1872,1;3603;99,36366606;83,99218788;1,190586917;2228,897767;4284,4
2010Q1;EE;Estonia;1866;3178;100,0513545;84,57349145;1,182403591;2206,365101;3909,9
2010Q2;EE;Estonia;1881,1;3489;99,64333301;84,22859058;1,18724532;2233,327172;4351,4
2010Q3;EE;Estonia;1788,4;3640;99,91694404;84,45987421;1,183994186;2117,455202;4502,8
2010Q4;EE;Estonia;1983;3749;100,3883685;84,85836967;1,178434141;2336,834902;4673,9
2011Q1;EE;Estonia;1896,3;3518;100,0267716;84,55271151;1,182694182;2242,742978;4462,2
2011Q2;EE;Estonia;1935,7;3972;100,2605402;84,75031636;1,179936598;2284,003274;4975,1
2011Q3;EE;Estonia;1869,7;4188;100,0692628;84,58862938;1,182191989;2210,344361;5090,2
2011Q4;EE;Estonia;2040,5;4249;99,55900457;84,15730768;1,18825094;2424,626044;5207,2
2012Q1;EE;Estonia;1944,9;3884;100,1252867;84,63598644;1,181530507;2297,958684;4842,1
2012Q2;EE;Estonia;1992,8;4329;100,075611;84,59399548;1,182116998;2355,722754;5376,9
2012Q3;EE;Estonia;2008,2;4437;100,0748982;84,593393;1,182125417;2373,944263;5433
2012Q4;EE;Estonia;2132,4;4630;99,17679934;83,83422929;1,192830194;2543,591106;5575,2
2013Q1;EE;Estonia;2033,2;4281;100,5251153;84,97396191;1,176831087;2392,732967;5199,1
2013Q2;EE;Estonia;2078,5;4698;100,3371594;84,81508258;1,179035579;2450,625451;5660,7
2013Q3;EE;Estonia;2065,8;4684;100,2415092;84,73422938;1,180160612;2437,975792;5710,1
2013Q4;EE;Estonia;2188;4796;99,94762992;84,48581301;1,183630676;2589,78392;5744,6
2014Q1;EE;Estonia;2113,1;4469;100,295353;84,77974359;1,17952704;2492,458588;5459,1
2014Q2;EE;Estonia;2106,3;4887;100,1004875;84,61502363;1,181823224;2489,274256;5997,2
2014Q3;EE;Estonia;2138,2;4851;99,86709549;84,41773719;1,184585175;2532,880022;5998
2014Q4;EE;Estonia;2297,1;5286;99,89619437;84,44233449;1,184240116;2720,317971;6255,3
2015Q1;EE;Estonia;2229,5;4513;100,7533738;85,166909;1,174164956;2617,80077;5555,7
2015Q2;EE;Estonia;2260,3;5186;100,5742841;85,01552429;1,176255758;2658,690891;6167,1
2015Q3;EE;Estonia;2227,1;5159;100,5676857;85,00994665;1,176332934;2619,811078;6181,3
2015Q4;EE;Estonia;2353,9;5328;100,4453462;84,90653296;1,177765674;2772,34262;6362,3
2016Q1;EE;Estonia;2324,9;4876;100,5080313;84,95952075;1,177031122;2736,479655;5971,3
2016Q2;EE;Estonia;2375,3;5362;100,7801517;85,18954434;1,173852974;2788,25297;6392,3
2016Q3;EE;Estonia;2325,4;5331;101,1280755;85,48364462;1,169814418;2720,286448;6394,9
2016Q4;EE;Estonia;2436,7;5662;101,2080212;85,55122278;1,168890365;2848,235152;6735,7
2017Q1;EE;Estonia;2346,3;5354;101,7995051;86,05120458;1,162098782;2726,632371;6302,3
2017Q2;EE;Estonia;2391,4;5911;102,0860301;86,29340438;1,158837118;2771,243083;7003,5
2017Q3;EE;Estonia;2412,6;5827;102,031455;86,24727208;1,159456961;2797,305865;6936,7
2017Q4;EE;Estonia;2534;6314;102,9478188;87,02187511;1,149136351;2911,911513;7336,2
2018Q1;EE;Estonia;2374,7;5742;102,7990274;86,89610163;1,150799612;2732,803838;6771,3
2018Q2;EE;Estonia;2555;6336;103,3102703;87,32825567;1,145104746;2925,742625;7425,7
2018Q3;EE;Estonia;2558,1;6410;103,6234225;87,59296347;1,141644215;2920,440066;7480,6
2018Q4;EE;Estonia;2656,6;6964;104,2227497;88,09957525;1,135079252;3015,451541;7958
2019Q1;EE;Estonia;2535,3;6258;104,7118839;88,51304076;1,129777027;2864,323695;7254,5
2019Q2;EE;Estonia;2649,5;6823;104,6726624;88,47988685;1,13020036;2994,465855;7883,5
2019Q3;EE;Estonia;2647,5;6922;104,807047;88,5934822;1,128751207;2988,368822;7923,2
2019Q4;EE;Estonia;2755,3;7305;105,7644621;89,40278602;1,118533375;3081,895009;8219,9
2020Q1;EE;Estonia;2587,4;6269;105,6476989;89,30408598;1,119769593;2897,291845;7221,2
2020Q2;EE;Estonia;2418;6400;105,9816406;89,58636711;1,116241268;2699,071385;7220
2020Q3;EE;Estonia;2674,9;6938;106,3839949;89,92647755;1,112019538;2974,541062;7836,4
2020Q4;EE;Estonia;2775,3;7563;107,0796396;90,51450656;1,104795284;3066,138352;8287,2
2021Q1;EE;Estonia;2516,3;6676;107,5187687;90,88570279;1,100283069;2768,642287;7428,6
2021Q2;EE;Estonia;2756,4;7484;107,4141416;90,79726142;1,101354803;3035,77438;8405,2
2021Q3;EE;Estonia;2915,9;8179;108,7054401;91,88879709;1,088271946;3173,292167;8885,3
2021Q4;EE;Estonia;2947,6;8654;111,1053331;93,91742857;1,064765098;3138,501602;9473,3
2022Q1;EE;Estonia;2744,2;7841;111,4320246;94,19358119;1,061643466;2913,361999;8484,5
2022Q2;EE;Estonia;2898,6;8700;111,833442;94,53289967;1,057832779;3066,234094;9475,6
2022Q3;EE;Estonia;2892;9089;113,3924071;95,85069413;1,043289263;3017,192547;9678,7
2022Q4;EE;Estonia;2903,6;9764;116,7714294;98,70698444;1,013099535;2941,635809;10085,2
2023Q1;EE;Estonia;2691,8;;118,3010808;100;1;2691,8;8731,6
2000Q1;DK;Denmark;23897,2;40772;74,21572099;62,85224909;1,591032961;38021,23289;67726,1
2000Q2;DK;Denmark;24277;42395;74,61937649;63,19409925;1,582426226;38416,5615;70112,9
2000Q3;DK;Denmark;23889,3;41716;75,04097052;63,5511413;1,573535864;37590,67031;69066
2000Q4;DK;Denmark;25351,4;44116;76,13918479;64,4812035;1,55083954;39315,95352;73275
2001Q1;DK;Denmark;23980,2;42696;76,27951657;64,6000485;1,547986454;37121,02476;68332,1
2001Q2;DK;Denmark;24386,3;44710;76,77606969;65,02057235;1,537974773;37505,5142;70532,8
2001Q3;DK;Denmark;23892,9;44003;76,92200688;65,1441645;1,535056912;36676,9613;70211,2
2001Q4;DK;Denmark;25316,7;45416;77,60893897;65,72591762;1,521469819;38518,59497;73500,8
2002Q1;DK;Denmark;24301,4;43678;78,12066691;66,15929281;1,51150346;36731,65019;68706,6
2002Q2;DK;Denmark;24481,7;46741;78,40006487;66,395911;1,506116845;36872,30076;71922,2
2002Q3;DK;Denmark;24352,8;45163;78,96275849;66,8724483;1,495384161;36416,7914;70466,5
2002Q4;DK;Denmark;25995,9;46930;79,33156508;67,18478541;1,48843223;38693,13542;73621,6
2003Q1;DK;Denmark;24449,1;45341;79,34892945;67,19949106;1,488106508;36382,86483;69552,2
2003Q2;DK;Denmark;24713,5;46681;79,6841653;67,48339758;1,481845959;36621,60011;71201,4
2003Q3;DK;Denmark;24604,3;46131;80,23718772;67,95174448;1,471632565;36208,48911;70232,3
2003Q4;DK;Denmark;26728,7;48883;80,20685728;67,92605805;1,472189067;39349,6999;74848,2
2004Q1;DK;Denmark;25346,9;47364;81,10518169;68,68683635;1,455883038;36902,12179;70465,9
2004Q2;DK;Denmark;25763,7;49338;81,02185007;68,61626397;1,457380426;37547,51208;73521,3
2004Q3;DK;Denmark;25861,6;48865;81,69016989;69,18225462;1,445457373;37381,84039;72532,8
2004Q4;DK;Denmark;28456,3;51808;82,34567763;69,73739489;1,433950898;40804,93693;76569,2
2005Q1;DK;Denmark;26182,4;48531;83,33011904;70,57110446;1,417010556;37100,73719;70945,6
2005Q2;DK;Denmark;27468,2;53441;83,34631703;70,58482231;1,416735167;38915,16491;76304,6
2005Q3;DK;Denmark;26993,5;52502;84,18954088;71,29893672;1,40254546;37859,61088;74426,2
2005Q4;DK;Denmark;28796,3;55561;84,77519184;71,79491626;1,39285628;40109,1073;77772,5
2006Q1;DK;Denmark;27703,9;52575;85,46347112;72,3778103;1,381638925;38276,78661;73986,5
2006Q2;DK;Denmark;28494;56997;85,5767761;72,47376669;1,379809614;39316,29513;79088,1
2006Q3;DK;Denmark;27075,9;56469;86,03614155;72,86279682;1,372442513;37160,11625;77536
2006Q4;DK;Denmark;29357,1;57760;85,54484566;72,44672525;1,380324641;40522,32851;80295,3
2007Q1;DK;Denmark;27918;53941;87,05022812;73,72161246;1,356454324;37869,49182;75731
2007Q2;DK;Denmark;28431,3;57811;87,35451703;73,97931045;1,351729279;38431,42066;78348
2007Q3;DK;Denmark;27961,1;57209;87,63023635;74,21281326;1,347476205;37676,91693;78316,9
2007Q4;DK;Denmark;30383,2;61034;88,90531256;75,29265735;1,328150759;40353,47014;81636,8
2008Q1;DK;Denmark;28594,2;56536;90,01076632;76,22885057;1,311839274;37510,99457;76168,7
2008Q2;DK;Denmark;29507,1;61639;90,69530421;76,80857607;1,301937949;38416,41326;79697,1
2008Q3;DK;Denmark;28213,7;60856;92,40423345;78,25584419;1,277859833;36053,15398;77829,6
2008Q4;DK;Denmark;28966,3;61119;92,40893341;78,25982452;1,277794841;37012,98869;78497,6
2009Q1;DK;Denmark;27113,7;55176;91,31890118;77,33669156;1,293047297;35059,2965;73014,2
2009Q2;DK;Denmark;27879;57322;91,04532779;77,10500611;1,296932651;36157,18538;74293,5
2009Q3;DK;Denmark;27269,6;57113;92,16741619;78,05528698;1,281143198;34936,26256;73873,4
2009Q4;DK;Denmark;28893,3;59281;92,87672443;78,65599014;1,271358988;36733,75664;76109,7
2010Q1;DK;Denmark;27590,7;56804;94,19632486;79,77354116;1,253548464;34586,27961;72515
2010Q2;DK;Denmark;27863,2;61293;94,73203721;80,22722841;1,246459612;34730,35346;76149,8
2010Q3;DK;Denmark;27324,8;60910;94,83506193;80,31447859;1,245105512;34022,2591;76171,7
2010Q4;DK;Denmark;29246,3;63226;95,47186021;80,85377409;1,236800646;36171,84272;77977,6
2011Q1;DK;Denmark;27304,2;59632;95,6776386;81,02804491;1,2341406;33697,22178;74452,6
2011Q2;DK;Denmark;28082,3;62947;94,96436787;80,42398598;1,243410144;34917,81669;77805,6
2011Q3;DK;Denmark;27463,8;61625;95,38249111;80,77808866;1,237959472;33999,07135;75854,4
2011Q4;DK;Denmark;29351,2;64151;95,64946873;81,00418825;1,234504069;36234,17583;78643,7
2012Q1;DK;Denmark;27779,5;60457;96,68828762;81,88394933;1,221240558;33925,45209;75165,5
2012Q2;DK;Denmark;28165,8;65161;97,61677549;82,67027264;1,209624655;34070,0461;77713,3
2012Q3;DK;Denmark;27337,1;63932;98,14842124;83,12051594;1,203072417;32888,51097;76605,6
2012Q4;DK;Denmark;29339,5;65688;98,2819394;83,23359059;1,201438017;35249,59069;78220,3
2013Q1;DK;Denmark;27877;61885;98,18803614;83,15406524;1,202587026;33524,51852;74851,8
2013Q2;DK;Denmark;28293,8;66502;98,31252707;83,25949486;1,201064217;33982,67074;78539,2
2013Q3;DK;Denmark;27480,6;65690;98,65517504;83,54967859;1,196892695;32891,3294;77380,8
2013Q4;DK;Denmark;29439,5;67645;99,04580744;83,88049968;1,192172202;35096,95354;79228,2
2014Q1;DK;Denmark;27910,5;64084;99,29384739;84,09056122;1,189194109;33191,00217;76426,1
2014Q2;DK;Denmark;28531,1;67808;99,68001073;84,41759751;1,184587135;33797,57401;78605,5
2014Q3;DK;Denmark;27842,5;68262;99,07572207;83,90583396;1,191812241;33183,03232;78948,5
2014Q4;DK;Denmark;29930,1;70821;100,2208618;84,8756367;1,178194402;35263,47626;81167,6
2015Q1;DK;Denmark;28577,5;66509;100,0958268;84,76974631;1,179666147;33711,90931;78515,3
2015Q2;DK;Denmark;29054,6;69584;99,84733081;84,55929853;1,182602053;34360,0296;81381,8
2015Q3;DK;Denmark;28610,5;69553;100,0466679;84,7281143;1,180245788;33767,42211;80013,5
2015Q4;DK;Denmark;30655,5;71347;100,0104457;84,69743828;1,180673253;36194,12892;82469,9
2016Q1;DK;Denmark;29555,2;66750;100,2746609;84,92119836;1,17756228;34803,08871;79671,3
2016Q2;DK;Denmark;30028,9;72932;100,102959;84,77578643;1,179582098;35421,55286;84685,4
2016Q3;DK;Denmark;28918;70703;99,86604919;84,57515086;1,182380392;34192,07617;82852,1
2016Q4;DK;Denmark;31228,5;75816;100,7702042;85,340867;1,17177155;36592,66785;86232,3
2017Q1;DK;Denmark;30293,8;70955;101,2488341;85,74621193;1,166232277;35329,60736;83223,2
2017Q2;DK;Denmark;30626,8;76129;101,7265293;86,15076531;1,160755794;35550,23556;87131,8
2017Q3;DK;Denmark;29562,9;72869;101,3738781;85,85210997;1,164793737;34434,68077;84734,1
2017Q4;DK;Denmark;32170;77307;101,417596;85,88913404;1,164291632;37455,26179;88058,5
2018Q1;DK;Denmark;31411,6;71653;101,2444587;85,74250648;1,166282677;36634,80494;84359,9
2018Q2;DK;Denmark;32146,9;77975;101,6737505;86,10606766;1,161358342;37334,07049;88763,7
2018Q3;DK;Denmark;30724,7;75936;102,7035169;86,97816234;1,149713874;35324,61387;86384,6
2018Q4;DK;Denmark;32750,8;80198;103,1635073;87,36772171;1,144587475;37486,15548;89767
2019Q1;DK;Denmark;31878,3;73676;102,8194446;87,07633984;1,148417586;36609,60033;85514,6
2019Q2;DK;Denmark;32213,5;79937;102,9160727;87,15817279;1,147339335;36959,81567;89612,6
2019Q3;DK;Denmark;31101,8;77867;103,3121347;87,49359213;1,142940844;35547,51753;87966,1
2019Q4;DK;Denmark;33808,1;82373;104,0377026;88,10806543;1,134969875;38371,17503;90788,7
2020Q1;DK;Denmark;31360,1;76197;105,7865315;89,589124;1,116206918;35004,36058;85661,3
2020Q2;DK;Denmark;30531,7;77094;105,5764399;89,41120036;1,118428112;34147,51158;83874,8
2020Q3;DK;Denmark;31254,6;79502;105,884798;89,67234451;1,115171021;34854,2242;87203,9
2020Q4;DK;Denmark;34034,5;83750;106,593761;90,2727553;1,107753936;37701,85134;90648,1
2021Q1;DK;Denmark;30611,6;76999;106,5873126;90,26729418;1,107820955;33912,17193;85965
2021Q2;DK;Denmark;33451,2;86110;107,6601409;91,17585737;1,09678157;36688,65966;91839,8
2021Q3;DK;Denmark;33070,7;85793;109,6078649;92,82535738;1,077291839;35626,79524;90668,5
2021Q4;DK;Denmark;35472,7;94196;111,5855576;94,50023752;1,058198399;37537,15433;96528,5
2022Q1;DK;Denmark;31854,1;86188;113,4698418;96,09601126;1,040625919;33148,20208;90849,5
2022Q2;DK;Denmark;32631,8;98739;117,6048908;99,59792604;1,004036971;32763,53364;95570,3
2022Q3;DK;Denmark;31170,6;97827;119,5744044;101,2658794;0,987499448;30780,95029;94232,6
2022Q4;DK;Denmark;33782,3;102722;118,0796583;100;1;33782,3;98177,2
2000Q1;DE;Germany;319413;504678;82,53035539;66,71528508;1,498906883;478770,3442;771352,5
2000Q2;DE;Germany;329601,5;507332;82,36682639;66,5830927;1,501882775;495022,8153;780062,9
2000Q3;DE;Germany;333316,5;519067;82,60167964;66,77294165;1,497612619;499178,9964;796879,7
2000Q4;DE;Germany;342916,6;537319;82,62522699;66,79197668;1,497185814;513409,869;812956,9
2001Q1;DE;Germany;324819,9;517638;83,12626668;67,19700349;1,488161597;483384,501;789097,7
2001Q2;DE;Germany;331734,9;519376;83,14170636;67,2094845;1,48788524;493583,4614;792090,6
2001Q3;DE;Germany;336075,1;537258;83,71985323;67,67684264;1,477610304;496588,0305;808577,9
2001Q4;DE;Germany;348801,6;555677;84,42878266;68,24992183;1,465203143;511065,2008;824484,5
2002Q1;DE;Germany;317757,8;517184;84,57977896;68,37198311;1,462587385;464748,5498;776648,5
2002Q2;DE;Germany;324599,2;524112;84,26928005;68,12098427;1,46797644;476503,9781;792384,3
2002Q3;DE;Germany;333206,2;548640;85,03554801;68,74041436;1,454748286;484731,1485;815051,8
2002Q4;DE;Germany;345932,7;556966;85,14194323;68,82642135;1,452930401;502616,1367;823898,7
2003Q1;DE;Germany;317684,3;522056;85,61788138;69,21115675;1,444853759;459007,3551;773690,3
2003Q2;DE;Germany;328167,1;525118;85,6904685;69,2698342;1,443629845;473751,8197;781812,2
2003Q3;DE;Germany;335633,8;548521;86,11308939;69,61146939;1,436544881;482153,0173;808674,2
2003Q4;DE;Germany;345675,2;563984;86,08942821;69,59234233;1,436939707;496714,4206;821354,7
2004Q1;DE;Germany;321509,6;542798;86,47864865;69,9069775;1,430472373;459910,6005;787017,3
2004Q2;DE;Germany;329785,5;553677;86,96442974;70,29966967;1,422481791;469113,8686;796817,4
2004Q3;DE;Germany;335339,5;566351;86,96861594;70,30305367;1,42241332;476991,3716;811714,4
2004Q4;DE;Germany;348948,8;584931;86,9053493;70,25191066;1,42344883;496710,7609;827764
2005Q1;DE;Germany;322171,6;543718;87,09833415;70,40791434;1,420294876;457578,6728;781929,1
2005Q2;DE;Germany;335413,1;563193;87,15103745;70,45051825;1,419435974;476097,4204;806296,4
2005Q3;DE;Germany;339311,9;574813;87,18262334;70,47605142;1,418921719;481457,0243;820690,1
2005Q4;DE;Germany;349574,1;595261;87,31704695;70,58471579;1,416737305;495254,6682;837773,4
2006Q1;DE;Germany;326842,9;574389;87,16948159;70,46542798;1,419135637;463834,407;815676,6
2006Q2;DE;Germany;337546,4;586575;87,53383722;70,75996313;1,413228549;477030,209;828250,9
2006Q3;DE;Germany;343541,8;602956;87,550113;70,77312002;1,412965826;485412,8233;849107,7
2006Q4;DE;Germany;356709,7;631952;87,87684887;71,03724437;1,407712263;502144,6189;877427,1
2007Q1;DE;Germany;325960,2;609672;88,61985346;71,63786899;1,395909753;455011,0222;848699,2
2007Q2;DE;Germany;337877,4;609404;88,91912626;71,87979295;1,391211576;470058,95;854273,5
2007Q3;DE;Germany;344351;630904;89,22216477;72,124761;1,386486397;477437,9772;873680,5
2007Q4;DE;Germany;352737,3;654059;89,55231361;72,39164431;1,381374894;487262,4505;894260,7
2008Q1;DE;Germany;328093,5;622345;89,49387697;72,34440572;1,382276888;453516,0621;865637,1
2008Q2;DE;Germany;340746,4;628712;89,76796215;72,56596869;1,378056433;469567,7687;878965,7
2008Q3;DE;Germany;345270,6;640967;89,96400768;72,72444655;1,375053435;474765,5244;882083
2008Q4;DE;Germany;351229,2;643749;90,35347068;73,0392778;1,369126353;480877,1535;877514,2
2009Q1;DE;Germany;331624,5;596988;90,98074055;73,54634563;1,359686863;450905,4762;807694,8
2009Q2;DE;Germany;340231,5;599478;91,33308173;73,83116861;1,354441517;460823,6689;809075,6
2009Q3;DE;Germany;343321,2;627309;91,80406727;74,21190046;1,347492779;462622,838;833747,7
2009Q4;DE;Germany;348139,6;645087;92,05893095;74,4179253;1,343762267;467816,8581;854108,7
2010Q1;DE;Germany;328240,6;619103;92,10135286;74,45221801;1,34314333;440874,1724;828168,7
2010Q2;DE;Germany;340010,8;625820;91,59219295;74,04062704;1,350609848;459221,9347;847507,7
2010Q3;DE;Germany;348176,3;654152;92,29803931;74,61121396;1,340281101;466654,1147;873032,3
2010Q4;DE;Germany;356452,2;680905;92,53297926;74,801133;1,336878146;476533,1562;894277,9
2011Q1;DE;Germany;335633,8;663886;92,52650794;74,79590176;1,336971647;448732,8745;881077,7
2011Q2;DE;Germany;346594,7;662305;92,88253779;75,08370657;1,331846876;461611,0683;879578,3
2011Q3;DE;Germany;355606,3;694289;93,23013938;75,3646982;1,326881184;471847,3085;905317,8
2011Q4;DE;Germany;361528,1;709440;93,87515684;75,8861127;1,317764166;476408,7751;911682
2012Q1;DE;Germany;345601,6;683294;93,86585203;75,87859094;1,317894794;455466,5495;894204,8
2012Q2;DE;Germany;352185,6;673804;94,09881782;76,06691412;1,314632007;462994,4623;883577,3
2012Q3;DE;Germany;358990,2;702841;94,75203156;76,59495427;1,305569028;468686,4865;904681
2012Q4;DE;Germany;364581;715908;95,35075616;77,07894688;1,297371125;472996,862;910430,2
2013Q1;DE;Germany;344020;682857;95,88999944;77,51485642;1,290075279;443811,6974;880295,8
2013Q2;DE;Germany;354907,4;694400;96,17519207;77,74539835;1,28624976;456499,5582;891281
2013Q3;DE;Germany;363367,2;721585;96,59797766;78,08716667;1,280620162;465335,3624;915220,8
2013Q4;DE;Germany;365353,4;735408;96,81925393;78,26604037;1,277693359;466809,6128;921715,2
2014Q1;DE;Germany;346925,8;718513;97,61414076;78,90860517;1,267288907;439655,2179;908266
2014Q2;DE;Germany;356636,2;713946;98,12409018;79,32083435;1,260702826;449612,2651;904377,8
2014Q3;DE;Germany;367045,4;749378;98,35171706;79,50484171;1,257785034;461664,2108;931666,5
2014Q4;DE;Germany;371900,6;768059;98,60236691;79,7074602;1,25458771;466581,9223;944265,4
2015Q1;DE;Germany;354245,3;740640;99,48133331;80,41799263;1,243502812;440505,0268;916722,7
2015Q2;DE;Germany;363220,1;740395;99,89659643;80,75367999;1,238333659;449787,6754;918818,8
2015Q3;DE;Germany;374401,8;780250;100,1928788;80,99318655;1,234671758;462263,3285;945351,1
2015Q4;DE;Germany;379404,1;796943;100,4136239;81,17163091;1,231957506;467409,7289;962553
2016Q1;DE;Germany;364139,6;772236;100,8864744;81,55387031;1,226183376;446501,9239;935516,6
2016Q2;DE;Germany;374769,6;781018;101,2105353;81,81583226;1,222257322;458064,8875;952236,2
2016Q3;DE;Germany;381280;798229;101,3794612;81,95238733;1,220220707;465245,7511;962729,7
2016Q4;DE;Germany;386907,6;824125;101,8294679;82,31616049;1,214828284;470026,2958;976393,9
2017Q1;DE;Germany;370723,6;805606;102,0749104;82,51456948;1,21190719;449282,5962;968119,9
2017Q2;DE;Germany;378153,5;794744;102,6407435;82,97197356;1,205226243;455760,5222;965615,2
2017Q3;DE;Germany;386944,3;837423;103,1271682;83,36518598;1,199541497;464155,745;988350,2
2017Q4;DE;Germany;391946,7;860473;103,5557164;83,71161261;1,194577394;468210,6673;1007255,7
2018Q1;DE;Germany;378374,2;840355;103,9690701;84,04575644;1,189828068;450200,2433;979847,2
2018Q2;DE;Germany;384369,6;839557;104,5045741;84,47864328;1,183731132;454990,2615;986699,1
2018Q3;DE;Germany;389666,2;861326;105,2267137;85,06240119;1,175607538;458094,5219;990167,2
2018Q4;DE;Germany;397905,3;891261;105,9552597;85,6513379;1,167524086;464564,0217;1011216
2019Q1;DE;Germany;384112,1;873412;106,0882619;85,75885323;1,166060369;447897,8969;992993,7
2019Q2;DE;Germany;390769,7;861163;106,6953859;86,24963569;1,159425187;453068,2326;988804,2
2019Q3;DE;Germany;398714,5;896767;107,6208466;86,99775286;1,149454977;458304,3664;1008819,2
2019Q4;DE;Germany;402282,3;913194;108,1764697;87,4469034;1,143551071;460030,3548;1019121,3
2020Q1;DE;Germany;379330,5;882178;108,8975865;88,02983451;1,135978507;430911,2951;984791,1
2020Q2;DE;Germany;341849,9;791151;109,9445132;88,87614144;1,125161358;384636,2977;885895,8
2020Q3;DE;Germany;384884,6;872537;108,3092649;87,55425137;1,142148993;439595,5582;984064,2
2020Q4;DE;Germany;378778,8;909813;109,2420295;88,30827285;1,132396737;428927,877;1007357,5
2021Q1;DE;Germany;345859,1;882352;110,8441565;89,60338856;1,116029222;385988,8622;962050,7
2021Q2;DE;Germany;362889,1;886811;110,8251041;89,58798709;1,116221083;405064,4643;980109,1
2021Q3;DE;Germany;390217,9;935614;113,1886068;91,4985781;1,092913159;426474,2777;1001097,5
2021Q4;DE;Germany;390475,4;972068;114,7437532;92,755716;1,078100675;420971,7922;1019527,5
2022Q1;DE;Germany;377712,1;962484;116,2537657;93,97636885;1,064097296;401922,4244;1001411,3
2022Q2;DE;Germany;390217,9;954378;117,7710904;95,2029327;1,05038781;409880,1255;997689,9
